"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LOC117885968",-1.55874905372833,-2.12657488487267,-3.8720177612469,0.00716178525912921,0.0238862536523212,-2.0717780485999
"LOC117878412",1.09415730177373,-0.944258844445575,3.87110961955661,0.00716972868679673,0.0238980732077146,-2.20210886751857
"TMEM132B",1.70935393208787,0.911314984851412,3.87068088823554,0.00717348213276852,0.0239017262798444,-2.50018645506772
"TTC34",1.625058946004,-1.80998902462239,3.8701656893454,0.00717799544854591,0.0239073558084634,-2.09442189381478
"LOC117885306",-1.33049769997255,-3.33315837695913,-3.86246930305367,0.00724579236665293,0.0240810602835199,-2.02428679621763
"AK5",1.30562828921435,3.17794926085274,3.86122747571803,0.00725679751816719,0.0241019372699034,-3.02584837079023
"LOC117888984",-1.04825356002595,-1.61159311368107,-3.85850120534273,0.00728102256895263,0.0241643844405702,-2.14166602975807
"LPAR4",1.50091419981668,-0.151494224891531,3.85835992443022,0.00728228038742276,0.0241643844405702,-2.33024044792552
"VWF",1.33545263326809,5.04064395769554,3.85589398828707,0.0073042731316714,0.0242231212178989,-3.30645908329635
"LOC117883026",-1.81187216645606,-2.8448312187485,-3.85533495523324,0.00730926910550943,0.0242301984658557,-2.04578098623952
"LOC117883748",-1.15317384006888,1.7391291022138,-3.85222009363457,0.00733717507569242,0.0243131869973972,-2.73773918858926
"LOC117871302",1.01554488058275,-0.747117591635489,3.84932087216373,0.00736325465080438,0.0243709912044704,-2.25872539769732
"DYRK4",2.71371822117394,-2.44712190631899,3.84849779613822,0.00737067712808864,0.0243860249726309,-2.06034528750425
"LOC117883550",1.31998511837192,-1.56404455302074,3.84608778568961,0.00739245798762703,0.0244533094558485,-2.15251478715537
"WDR93",1.52240439144766,-1.90252980787172,3.84570074335592,0.00739596254964825,0.0244540889656775,-2.11666533232215
"LOC117872100",1.50548177129754,-1.33596560272889,3.84213515590292,0.00742833420699461,0.0245383735809052,-2.17959975546874
"LOC117885102",1.14691761808257,-0.935583218852031,3.8420719845658,0.00742890913953353,0.0245383735809052,-2.23829668301837
"LOC117874460",3.16356980254681,-3.98074359174375,3.84197775738955,0.00742976680737618,0.0245383735809052,-2.04703556332408
"SPINK1",-2.07003375176458,-2.28113670699489,-3.84044888216716,0.00744369808034543,0.024570007718224,-2.09276443830148
"ASTN2",1.98366479991167,0.0788995086410264,3.83986284440787,0.00744904574569579,0.0245778666819788,-2.37644270232644
"N6AMT1",1.20683684774993,3.47868835176381,3.83185107244526,0.00752258011790568,0.0247772411300699,-3.13545363853297
"GPR31",1.93010203066276,-3.51988289530799,3.82986220041593,0.00754095819792129,0.0248232980492615,-2.05660604676394
"LOC117869863",1.28845521045495,-2.30771233519614,3.82857601101676,0.00755286949852184,0.0248528447762282,-2.10740560605915
"ESPL1",1.49347292484717,-2.30994179316293,3.82630251236519,0.00757397491034025,0.0249077718308004,-2.10814732730452
"TNFSF14",-1.31272523069185,-2.20692466244199,-3.82520797341859,0.007584158921803,0.024931578921159,-2.12292874595142
"AQP4",-2.73149538916972,-2.56884809152568,-3.82238430326926,0.00761050113423123,0.0249890664545157,-2.08987878846299
"PHEX",1.09193006991021,0.56132078981804,3.82058778295589,0.00762731343021993,0.0250222387053598,-2.52039624455032
"JAKMIP3",3.71603710051766,-4.01113679391544,3.81601027558446,0.00767033605629768,0.025125570165091,-2.07361447471096
"NOX1",-1.63492247965764,-2.30467509674658,-3.81561070474247,0.00767410416413174,0.0251296859043208,-2.1243512742273
"LOC117877394",1.10996638490084,-1.82557293929512,3.81214535611436,0.00770686936003261,0.0252126002460263,-2.16997758535022
"LOC117882023",1.99594323841123,-2.74951987314751,3.80762071808183,0.00774988227731371,0.0253337367957052,-2.1003144239078
"LOC117879790",-1.66666396909714,0.199570079274507,-3.8074449864223,0.00775155817155805,0.0253343243618978,-2.46742668309146
"ANXA2",1.21782317680882,6.93293223961995,3.8059843128692,0.00776550357703021,0.0253669011315637,-3.30135973030277
"TSSK2",1.05552039219394,-1.85703366426519,3.8057735558528,0.00776751800432043,0.0253669011315637,-2.17513712296857
"LOC117871878",-1.34372378694598,-2.53862603341818,-3.8052672693343,0.00777235946997333,0.0253705172147228,-2.12272681531237
"B3GNT9",2.33071593346069,-0.949124117220407,3.80520708822722,0.00777293518464437,0.0253705172147228,-2.25306432926743
"OTOR",-2.41046079024732,-2.09329288207979,-3.80397621252531,0.00778472049956708,0.0253985880961791,-2.14611144939177
"LOC117873092",-1.56866320000441,-3.49886048079411,-3.80361757603477,0.00778815804994744,0.0254049085455134,-2.08684397751508
"LOC117870920",-2.33015794323004,-3.62893639035671,-3.80258295648797,0.00779808430089454,0.0254323885722356,-2.08623444538931
"SLC7A11",2.07213840286389,-3.59394845672153,3.8000145435222,0.00782278617401465,0.0254932715733124,-2.08902324130681
"HTR1A",-1.62041628039067,-1.00792934220623,-3.79893178050975,0.00783322551008103,0.0254951331523296,-2.28438515872849
"LOC117883207",2.79988254147846,-3.60263627954684,3.79888698102285,0.00783365776940853,0.0254951331523296,-2.09043338619647
"LOC117878882",-1.15251891294765,-1.10974482772839,-3.79886341297637,0.00783388518228141,0.0254951331523296,-2.27731239841418
"LOC117867712",-1.64058176841591,-0.212667500966638,-3.79500286452995,0.00787123465466029,0.0255970071840528,-2.41075690867637
"LOC117886804",1.25227077779066,-1.70999434910182,3.79422899577133,0.00787874512125874,0.0256100370961323,-2.20156832509057
"LOC117867242",-1.39003957322573,-0.70737285950073,-3.79422104922676,0.00787882228408953,0.0256100370961323,-2.33771363032167
"ARHGAP33",1.15335127870066,2.39466415221762,3.79122348378144,0.00790798876493403,0.0256918598919086,-2.95207629003524
"SLA2",1.45969380945087,0.650342115063628,3.78891762289824,0.00793050577195416,0.025755131230629,-2.56580580591746
"HYDIN",-1.07459183542684,0.916254053551718,-3.78813863328925,0.00793812863318293,0.0257646354779131,-2.64670486029187
"LOC117884395",-1.29695967056709,-2.06319785821223,-3.78676993566227,0.00795154166056746,0.0257937653138676,-2.18171626515962
"PANX3",-3.27898576515309,-0.975867837530833,-3.78554499329078,0.00796356705561597,0.0258179362344908,-2.26024823219
"SRC",1.09419886269186,3.17927153783042,3.78509799848206,0.00796796023505742,0.0258204156769257,-3.14135586050827
"LOC117876283",1.42690568592151,-1.61110157393507,3.78471492478302,0.00797172730323528,0.0258204156769257,-2.22149899818101
"PI16",1.7900468929728,4.84954554114003,3.78441209870368,0.00797470661952219,0.0258243846219868,-3.365742288145
"LOC117878547",3.07670074602591,-4.04637365768461,3.78329206652247,0.00798573656437779,0.0258515016435811,-2.10995334195513
"MYOZ3",1.08688049371274,0.124192890835452,3.78173185830933,0.00800112929479392,0.0258740525346818,-2.48937610864345
"LOC117874373",1.14305478014973,-1.4424334858315,3.7815339997802,0.0080030836620885,0.0258740525346818,-2.24848574861112
"SLC24A4",2.10611336673272,-3.16142604212581,3.78085613669158,0.00800978330488134,0.025883523034648,-2.11605488509853
"RAB44",1.27905637923908,1.6497072197454,3.78044966190185,0.00801380364722704,0.0258915735849066,-2.79141720960278
"SLC4A5",1.16655766544844,0.0191798612329418,3.77637551127847,0.00805422293032729,0.0260023178034761,-2.47496123736603
"LOC117887172",1.9854388696746,0.542056129546802,3.7758943217828,0.00805901155646087,0.0260128178965978,-2.54245518996753
"OPLAH",1.1989011092216,0.0821279554891695,3.77554735574664,0.00806246638181275,0.0260190095756118,-2.48670357334081
"LOC117871536",2.27240506165299,-2.14790606328939,3.77537594610614,0.00806417375054549,0.0260195606169944,-2.17080110844259
"CTTNBP2",-1.10295626948607,2.05596755497182,-3.77336151511684,0.00808426882441498,0.026069496096709,-2.91491985194135
"KCP",1.51689172812175,0.56928528928002,3.77276209773518,0.00809025897566951,0.026078879732536,-2.57124603219043
"LOC117879698",-1.88968468216959,-3.66318192983729,-3.77022763935474,0.00811564056495674,0.0261358200240419,-2.12192227957654
"LOC117880628",1.19688558860408,-1.08241755813219,3.76730039869688,0.00814506475649581,0.0262006803802704,-2.31138687640153
"LOC117880867",1.01615184942136,0.293571368363736,3.76189887697731,0.00819966852434348,0.0263313080073408,-2.54826672435607
"LOC117881083",-1.18302197936186,-1.05299911927139,-3.76169412052027,0.00820174630286715,0.0263329863758911,-2.33141011449648
"LOC117872514",1.60277888161808,-1.7983313865186,3.75478898177167,0.00827215670764619,0.0264787201381045,-2.23555897670247
"F13A1",1.93684832433992,2.22093680812864,3.75089317299831,0.00831217459337164,0.0265566136584079,-2.92825889510506
"C15H22orf15",2.32715548277721,-3.23307998241667,3.74639226896598,0.008358673214109,0.0266800025512738,-2.15241230871746
"RNF17",-3.55449606723684,-3.93396063159115,-3.74529751668763,0.00837002622816375,0.0267011405654666,-2.15037169378782
"LOC117872085",1.11191581907959,1.82730628444895,3.74395622834349,0.00838395902895939,0.0267355137923483,-2.88587619298396
"LOC117885453",1.55634184390436,-1.80033357940282,3.73832267506098,0.00844275728203487,0.0268875698808908,-2.25618764972269
"TAFA2",1.97703311652115,-2.372737845725,3.73743748692215,0.00845203725637574,0.0269120622155341,-2.20407326702921
"PDGFD",2.44129760216397,3.63048924385861,3.73518182964011,0.00847573542190403,0.0269647875632124,-3.2064615388591
"KCND2",2.56271340028277,-3.35054689246134,3.73510361630675,0.00847655844794067,0.0269647875632124,-2.16222179338637
"LOC117870434",-1.26940680514248,2.50797445783317,-3.73347087552833,0.00849375957845354,0.0269992173722459,-3.07050049267377
"LOC117884899",-5.80120862336611,-2.43242257008194,-3.73323813278201,0.00849621467466764,0.0270019525311838,-2.16635849712376
"LOC117877150",-2.08645450327738,-3.0364930860108,-3.73179190366425,0.00851148776869152,0.0270267930632828,-2.1788224881741
"MPZ",1.06301444392527,4.99641529039831,3.72555727710753,0.00857767559245433,0.0271892318359743,-3.49345789052006
"LOC117872736",1.51333278221712,-1.7982670378498,3.72058382996532,0.00863088004399761,0.0273426925696935,-2.27896322344017
"LOC117870261",1.2404428838088,-1.85643346023331,3.71601601347833,0.00868006468437559,0.0274522852634538,-2.28278731349477
"LOC117879413",3.37048877699819,-4.7590510500651,3.71234009609982,0.00871986925947881,0.0275473033900662,-2.18874002699227
"NKAIN1",2.43850777756519,-3.12124570600106,3.71183624062974,0.00872534085068352,0.0275555266319842,-2.19364442380884
"LOC117888779",2.31317147165777,-3.46944068638222,3.71076461643518,0.00873699063816893,0.0275845169295883,-2.1884474386517
"LOC117881739",-1.10265892579179,-0.158623936381007,-3.71024929165789,0.0087425988927813,0.0275933694410933,-2.54257174761216
"LOC117889554",2.3942486555176,-3.56025832121628,3.70961535393421,0.00874950343023744,0.0276082947532489,-2.18861635842985
"OGDHL",1.197522791735,-1.42194463742157,3.7087978654048,0.00875841595442599,0.0276226964716512,-2.3409856517262
"LOC117879497",1.63711326520336,1.01575449760001,3.70634372845939,0.00878523169367813,0.0276763401430794,-2.73992193860738
"LOC117879109",2.8415012308484,-4.33400074073535,3.70609724969965,0.00878792988358227,0.027679690609877,-2.19453005550205
"STAR",1.03294874076375,2.25047766227343,3.7050836470378,0.00879903530767684,0.0276992126538189,-3.03897989550874
"KLHL10",1.02496933399579,-1.32924703746214,3.70363898676774,0.00881489020978588,0.0277285037938518,-2.36171589813249
"LOC117876449",2.15156494031646,-1.82068159934427,3.70304947082041,0.00882136905768992,0.0277437299877161,-2.28815765404988
"LOC117888570",-2.39015434213623,-2.79255564736414,-3.69923204250943,0.00886344979678682,0.0278508918498422,-2.2252594831635
"SLC1A2",1.07106154218961,-1.37619305571061,3.69692105648298,0.00888903160620626,0.0279098780248267,-2.36351127555044
"LOC117872324",3.41863780680909,1.96497717478692,3.69456116852418,0.00891523841958954,0.0279514858233926,-2.84352236179638
"TTC22",1.51871075421279,-1.26509582866624,3.69453864248936,0.00891548898199631,0.0279514858233926,-2.37245709273734
"LOC117878393",1.40079374483483,0.0931318919403465,3.6932123720421,0.00893025503716941,0.027971884673398,-2.58969893782534
"WFIKKN1",1.5467662268764,-2.07184927256028,3.68970742366553,0.00896940682114445,0.028073745970876,-2.2909168444968
"LOC117870084",1.27524647094375,-1.49486967107034,3.68881302796609,0.00897942775485409,0.0280855794607024,-2.35597967036698
"LOC117869107",-1.86640391429486,-1.63873445693645,-3.68879165693038,0.00897966734918545,0.0280855794607024,-2.33790378754356
"LOC117883080",-3.78405462986141,-2.48504499721646,-3.68877785620068,0.00897982207525203,0.0280855794607024,-2.23799076248141
"CCR6",1.41675475507866,-2.83953640934639,3.68818943487464,0.00898642184928986,0.028101030687724,-2.2393241285532
"ENPP1",-2.98868407502008,-0.688033061083629,-3.68712344243581,0.00899839165706301,0.0281280719824715,-2.43072003464163
"LOC117867197",-2.14136716144429,-1.60314682677283,-3.68646841611477,0.00900575549127608,0.0281458947459907,-2.34158048080248
"TMC5",-1.79918202237623,2.53010926336234,-3.68399255202981,0.00903364906826132,0.0282174469051594,-3.11976338642718
"TENM1",2.02233904296498,-1.0494009260378,3.68176286125186,0.0090588503682119,0.0282753019880059,-2.40455037038629
"MGP",2.52078456667121,5.92009298699676,3.67900848050963,0.00909008860975525,0.0283623494433362,-3.4946925553786
"NEFM",6.57908647441706,-4.43407795357246,3.67257261096352,0.00916354147921773,0.0285389457177844,-2.22937286523163
"LOC117871875",1.50511663998869,-1.48655020609401,3.66934090572405,0.00920067048661362,0.0286335146755796,-2.37723809549249
"LOC117882073",-1.67882746342583,4.25247553735007,-3.6680457615636,0.00921559667672092,0.0286588978010864,-3.5015292561372
"RSAD2",3.4928910392677,1.55025272314251,3.66692833465796,0.00922849607166944,0.0286779453076856,-2.79687825686491
"C5H4orf45",1.24789051818892,-0.178213685486997,3.66134908498023,0.00929319905992646,0.0288419610853619,-2.58660939131747
"SIAE",1.31990924891697,-0.897718380995304,3.6595118935829,0.00931461388727606,0.0288713814668215,-2.47187660797196
"LOC117875929",-1.06687936043321,2.88840796170746,-3.65916139691451,0.00931870552130344,0.0288787775608036,-3.26736372758463
"LOC117883928",-1.4024310398232,-2.9677197025454,-3.65697716099835,0.00934424835531998,0.0289177046398102,-2.27249640497755
"LOC117883396",1.30225898906705,-1.26298483364872,3.65576091852803,0.0093585045816954,0.0289491337380066,-2.42603308806118
"LOC117877984",2.01769593270711,-3.2006324658738,3.65472560108788,0.00937065888548987,0.028976144431702,-2.25924150955352
"CA4",1.78915551633167,0.401791011697937,3.65288899870377,0.0093922626402634,0.0290270456812521,-2.68438405050065
"MAK",1.73071131959834,-3.15694745218082,3.64946322377082,0.00943270576404914,0.0291095328417431,-2.26843794284069
"FSTL4",-3.4656868027373,-3.32936789147561,-3.64718316086366,0.00945972896508077,0.0291578389579918,-2.25985452648338
"DENND3",1.09492231913707,2.78226090158521,3.64062178775827,0.00953796880235681,0.0293487962439229,-3.2468367399909
"TRNAK-UUU",3.01742927157685,-4.46126691018505,3.63946121077918,0.0095518815812508,0.0293759990405341,-2.26648451322481
"LOC117880479",-1.53884142481046,-1.57434664644793,-3.63945018511123,0.00955201386152369,0.0293759990405341,-2.41262960475618
"SNX20",1.00390328987513,-0.998280437747118,3.63755109449566,0.00957482816054231,0.0294301262012094,-2.4918063664159
"LOC117884969",-1.43520939896606,-1.81884562896083,-3.63723330296543,0.00957865170863841,0.0294311938636135,-2.38844929971269
"LOC117877702",-1.12856298860073,-0.186724660031334,-3.63558071603011,0.0095985620140598,0.029479908504205,-2.63488057586552
"RPS6KA2",-1.92857304391086,-2.72772157417418,-3.63548394972294,0.00959972925601997,0.029479908504205,-2.30817474672186
"LOC117879095",1.72517992039689,-2.24814433711915,3.62885366805589,0.00968007867125139,0.0296889643434703,-2.34771549282906
"LOC117872005",2.90471050546335,-3.17536251755134,3.62671543999208,0.0097061478525355,0.029752751916543,-2.28693955854086
"LOC117880537",1.38188183203866,-0.720370440724389,3.62146326102096,0.00977050936343446,0.0298959224884416,-2.54534890750634
"MC5R",1.2242781836597,1.94346407235561,3.6194258083895,0.00979560258719853,0.0299392614950197,-3.07731208074319
"ZDHHC19",-1.52456449556223,-3.17342171116908,-3.61680083693585,0.00982803582534842,0.0300068753390957,-2.3093329060621
"DBH",-3.14493104431693,-4.37206303425054,-3.61615589275653,0.00983602252479479,0.0300204342848504,-2.29218290338208
"SCN1B",1.64810265729779,-0.497455333802699,3.61226754592221,0.00988432498553642,0.0301118537721004,-2.58537120530879
"LOC117884517",-1.94998629087469,1.75040668595793,-3.61195863456321,0.00988817352236524,0.0301144680313328,-3.03325042018961
"FSBP",1.06852233976038,0.248022383466913,3.61099561052081,0.00990018178618095,0.0301456173683514,-2.7362053696858
"SPAG17",1.19316630522342,-1.05841562645964,3.60670328630727,0.00995389880521829,0.0302656434671865,-2.51890439834423
"LOC117886341",2.27119683432033,-3.42086255958112,3.60212219155655,0.0100115820985884,0.0304082725875151,-2.31220189928411
